Pokemon,Move,Accuracy,BasePower,Category,PP,Priority,CritRatio,Target,Type
magneton,headbutt,100,70,Physical,15,0,1,normal,Normal
farfetch’d,headbutt,100,70,Physical,15,0,1,normal,Normal
doduo,headbutt,100,70,Physical,15,0,1,normal,Normal
dodrio,headbutt,100,70,Physical,15,0,1,normal,Normal
seel,headbutt,100,70,Physical,15,0,1,normal,Normal
dewgong,headbutt,100,70,Physical,15,0,1,normal,Normal
grimer,headbutt,100,70,Physical,15,0,1,normal,Normal
grimer-alola,headbutt,100,70,Physical,15,0,1,normal,Normal
muk,headbutt,100,70,Physical,15,0,1,normal,Normal
muk-alola,headbutt,100,70,Physical,15,0,1,normal,Normal
shellder,headbutt,100,70,Physical,15,0,1,normal,Normal
cloyster,headbutt,100,70,Physical,15,0,1,normal,Normal
gastly,headbutt,100,70,Physical,15,0,1,normal,Normal
haunter,headbutt,100,70,Physical,15,0,1,normal,Normal
gengar,headbutt,100,70,Physical,15,0,1,normal,Normal
onix,headbutt,100,70,Physical,15,0,1,normal,Normal
drowzee,headbutt,100,70,Physical,15,0,1,normal,Normal
hypno,headbutt,100,70,Physical,15,0,1,normal,Normal
krabby,headbutt,100,70,Physical,15,0,1,normal,Normal
kingler,headbutt,100,70,Physical,15,0,1,normal,Normal
voltorb,headbutt,100,70,Physical,15,0,1,normal,Normal
electrode,headbutt,100,70,Physical,15,0,1,normal,Normal
exeggcute,headbutt,100,70,Physical,15,0,1,normal,Normal
exeggutor,headbutt,100,70,Physical,15,0,1,normal,Normal
exeggutor-alola,headbutt,100,70,Physical,15,0,1,normal,Normal
cubone,headbutt,100,70,Physical,15,0,1,normal,Normal
marowak,headbutt,100,70,Physical,15,0,1,normal,Normal
marowak-alola,headbutt,100,70,Physical,15,0,1,normal,Normal
hitmonlee,headbutt,100,70,Physical,15,0,1,normal,Normal
hitmonchan,headbutt,100,70,Physical,15,0,1,normal,Normal
lickitung,headbutt,100,70,Physical,15,0,1,normal,Normal
koffing,headbutt,100,70,Physical,15,0,1,normal,Normal
weezing,headbutt,100,70,Physical,15,0,1,normal,Normal
weezing-galar,headbutt,100,70,Physical,15,0,1,normal,Normal
rhyhorn,headbutt,100,70,Physical,15,0,1,normal,Normal
rhydon,headbutt,100,70,Physical,15,0,1,normal,Normal
chansey,headbutt,100,70,Physical,15,0,1,normal,Normal
tangela,headbutt,100,70,Physical,15,0,1,normal,Normal
kangaskhan,headbutt,100,70,Physical,15,0,1,normal,Normal
horsea,headbutt,100,70,Physical,15,0,1,normal,Normal
seadra,headbutt,100,70,Physical,15,0,1,normal,Normal
goldeen,headbutt,100,70,Physical,15,0,1,normal,Normal
seaking,headbutt,100,70,Physical,15,0,1,normal,Normal
staryu,headbutt,100,70,Physical,15,0,1,normal,Normal
starmie,headbutt,100,70,Physical,15,0,1,normal,Normal
mr. mime,headbutt,100,70,Physical,15,0,1,normal,Normal
mr. mime-galar,headbutt,100,70,Physical,15,0,1,normal,Normal
scyther,headbutt,100,70,Physical,15,0,1,normal,Normal
jynx,headbutt,100,70,Physical,15,0,1,normal,Normal
electabuzz,headbutt,100,70,Physical,15,0,1,normal,Normal
magmar,headbutt,100,70,Physical,15,0,1,normal,Normal
pinsir,headbutt,100,70,Physical,15,0,1,normal,Normal
tauros,headbutt,100,70,Physical,15,0,1,normal,Normal
tauros-paldea-combat,headbutt,100,70,Physical,15,0,1,normal,Normal
tauros-paldea-blaze,headbutt,100,70,Physical,15,0,1,normal,Normal
tauros-paldea-aqua,headbutt,100,70,Physical,15,0,1,normal,Normal
gyarados,headbutt,100,70,Physical,15,0,1,normal,Normal
lapras,headbutt,100,70,Physical,15,0,1,normal,Normal
eevee,headbutt,100,70,Physical,15,0,1,normal,Normal
eevee-starter,headbutt,100,70,Physical,15,0,1,normal,Normal
vaporeon,headbutt,100,70,Physical,15,0,1,normal,Normal
jolteon,headbutt,100,70,Physical,15,0,1,normal,Normal
flareon,headbutt,100,70,Physical,15,0,1,normal,Normal
porygon,headbutt,100,70,Physical,15,0,1,normal,Normal
omanyte,headbutt,100,70,Physical,15,0,1,normal,Normal
omastar,headbutt,100,70,Physical,15,0,1,normal,Normal
kabuto,headbutt,100,70,Physical,15,0,1,normal,Normal
kabutops,headbutt,100,70,Physical,15,0,1,normal,Normal
aerodactyl,headbutt,100,70,Physical,15,0,1,normal,Normal
snorlax,headbutt,100,70,Physical,15,0,1,normal,Normal
articuno,headbutt,100,70,Physical,15,0,1,normal,Normal
zapdos,headbutt,100,70,Physical,15,0,1,normal,Normal
moltres,headbutt,100,70,Physical,15,0,1,normal,Normal
dratini,headbutt,100,70,Physical,15,0,1,normal,Normal
dragonair,headbutt,100,70,Physical,15,0,1,normal,Normal
dragonite,headbutt,100,70,Physical,15,0,1,normal,Normal
mewtwo,headbutt,100,70,Physical,15,0,1,normal,Normal
mew,headbutt,100,70,Physical,15,0,1,normal,Normal
chikorita,headbutt,100,70,Physical,15,0,1,normal,Normal
bayleef,headbutt,100,70,Physical,15,0,1,normal,Normal
meganium,headbutt,100,70,Physical,15,0,1,normal,Normal
cyndaquil,headbutt,100,70,Physical,15,0,1,normal,Normal
quilava,headbutt,100,70,Physical,15,0,1,normal,Normal
typhlosion,headbutt,100,70,Physical,15,0,1,normal,Normal
typhlosion-hisui,headbutt,100,70,Physical,15,0,1,normal,Normal
totodile,headbutt,100,70,Physical,15,0,1,normal,Normal
croconaw,headbutt,100,70,Physical,15,0,1,normal,Normal
feraligatr,headbutt,100,70,Physical,15,0,1,normal,Normal
sentret,headbutt,100,70,Physical,15,0,1,normal,Normal
furret,headbutt,100,70,Physical,15,0,1,normal,Normal
ledyba,headbutt,100,70,Physical,15,0,1,normal,Normal
ledian,headbutt,100,70,Physical,15,0,1,normal,Normal
crobat,headbutt,100,70,Physical,15,0,1,normal,Normal
pichu,headbutt,100,70,Physical,15,0,1,normal,Normal
pichu-spiky-eared,headbutt,100,70,Physical,15,0,1,normal,Normal
cleffa,headbutt,100,70,Physical,15,0,1,normal,Normal
igglybuff,headbutt,100,70,Physical,15,0,1,normal,Normal
togepi,headbutt,100,70,Physical,15,0,1,normal,Normal
togetic,headbutt,100,70,Physical,15,0,1,normal,Normal
mareep,headbutt,100,70,Physical,15,0,1,normal,Normal
flaaffy,headbutt,100,70,Physical,15,0,1,normal,Normal
ampharos,headbutt,100,70,Physical,15,0,1,normal,Normal
bellossom,headbutt,100,70,Physical,15,0,1,normal,Normal
marill,headbutt,100,70,Physical,15,0,1,normal,Normal
azumarill,headbutt,100,70,Physical,15,0,1,normal,Normal
sudowoodo,headbutt,100,70,Physical,15,0,1,normal,Normal
politoed,headbutt,100,70,Physical,15,0,1,normal,Normal
hoppip,headbutt,100,70,Physical,15,0,1,normal,Normal
skiploom,headbutt,100,70,Physical,15,0,1,normal,Normal
jumpluff,headbutt,100,70,Physical,15,0,1,normal,Normal
aipom,headbutt,100,70,Physical,15,0,1,normal,Normal
yanma,headbutt,100,70,Physical,15,0,1,normal,Normal
wooper,headbutt,100,70,Physical,15,0,1,normal,Normal
quagsire,headbutt,100,70,Physical,15,0,1,normal,Normal
espeon,headbutt,100,70,Physical,15,0,1,normal,Normal
umbreon,headbutt,100,70,Physical,15,0,1,normal,Normal
slowking,headbutt,100,70,Physical,15,0,1,normal,Normal
slowking-galar,headbutt,100,70,Physical,15,0,1,normal,Normal
misdreavus,headbutt,100,70,Physical,15,0,1,normal,Normal
girafarig,headbutt,100,70,Physical,15,0,1,normal,Normal
pineco,headbutt,100,70,Physical,15,0,1,normal,Normal
forretress,headbutt,100,70,Physical,15,0,1,normal,Normal
dunsparce,headbutt,100,70,Physical,15,0,1,normal,Normal
gligar,headbutt,100,70,Physical,15,0,1,normal,Normal
steelix,headbutt,100,70,Physical,15,0,1,normal,Normal
snubbull,headbutt,100,70,Physical,15,0,1,normal,Normal
granbull,headbutt,100,70,Physical,15,0,1,normal,Normal
qwilfish,headbutt,100,70,Physical,15,0,1,normal,Normal
scizor,headbutt,100,70,Physical,15,0,1,normal,Normal
shuckle,headbutt,100,70,Physical,15,0,1,normal,Normal
heracross,headbutt,100,70,Physical,15,0,1,normal,Normal
sneasel,headbutt,100,70,Physical,15,0,1,normal,Normal
teddiursa,headbutt,100,70,Physical,15,0,1,normal,Normal
ursaring,headbutt,100,70,Physical,15,0,1,normal,Normal
swinub,headbutt,100,70,Physical,15,0,1,normal,Normal
piloswine,headbutt,100,70,Physical,15,0,1,normal,Normal
corsola,headbutt,100,70,Physical,15,0,1,normal,Normal
delibird,headbutt,100,70,Physical,15,0,1,normal,Normal
mantine,headbutt,100,70,Physical,15,0,1,normal,Normal
houndour,headbutt,100,70,Physical,15,0,1,normal,Normal
houndoom,headbutt,100,70,Physical,15,0,1,normal,Normal
kingdra,headbutt,100,70,Physical,15,0,1,normal,Normal
phanpy,headbutt,100,70,Physical,15,0,1,normal,Normal
donphan,headbutt,100,70,Physical,15,0,1,normal,Normal
porygon2,headbutt,100,70,Physical,15,0,1,normal,Normal
stantler,headbutt,100,70,Physical,15,0,1,normal,Normal
tyrogue,headbutt,100,70,Physical,15,0,1,normal,Normal
hitmontop,headbutt,100,70,Physical,15,0,1,normal,Normal
elekid,headbutt,100,70,Physical,15,0,1,normal,Normal
magby,headbutt,100,70,Physical,15,0,1,normal,Normal
miltank,headbutt,100,70,Physical,15,0,1,normal,Normal
blissey,headbutt,100,70,Physical,15,0,1,normal,Normal
raikou,headbutt,100,70,Physical,15,0,1,normal,Normal
entei,headbutt,100,70,Physical,15,0,1,normal,Normal
suicune,headbutt,100,70,Physical,15,0,1,normal,Normal
larvitar,headbutt,100,70,Physical,15,0,1,normal,Normal
pupitar,headbutt,100,70,Physical,15,0,1,normal,Normal
tyranitar,headbutt,100,70,Physical,15,0,1,normal,Normal
lugia,headbutt,100,70,Physical,15,0,1,normal,Normal
treecko,headbutt,100,70,Physical,15,0,1,normal,Normal
grovyle,headbutt,100,70,Physical,15,0,1,normal,Normal
sceptile,headbutt,100,70,Physical,15,0,1,normal,Normal
torchic,headbutt,100,70,Physical,15,0,1,normal,Normal
combusken,headbutt,100,70,Physical,15,0,1,normal,Normal
blaziken,headbutt,100,70,Physical,15,0,1,normal,Normal
mudkip,headbutt,100,70,Physical,15,0,1,normal,Normal
marshtomp,headbutt,100,70,Physical,15,0,1,normal,Normal
swampert,headbutt,100,70,Physical,15,0,1,normal,Normal
poochyena,headbutt,100,70,Physical,15,0,1,normal,Normal
mightyena,headbutt,100,70,Physical,15,0,1,normal,Normal
zigzagoon,headbutt,100,70,Physical,15,0,1,normal,Normal
zigzagoon-galar,headbutt,100,70,Physical,15,0,1,normal,Normal
linoone,headbutt,100,70,Physical,15,0,1,normal,Normal
linoone-galar,headbutt,100,70,Physical,15,0,1,normal,Normal
lotad,headbutt,100,70,Physical,15,0,1,normal,Normal
lombre,headbutt,100,70,Physical,15,0,1,normal,Normal
ludicolo,headbutt,100,70,Physical,15,0,1,normal,Normal
seedot,headbutt,100,70,Physical,15,0,1,normal,Normal
nuzleaf,headbutt,100,70,Physical,15,0,1,normal,Normal
shiftry,headbutt,100,70,Physical,15,0,1,normal,Normal
ralts,headbutt,100,70,Physical,15,0,1,normal,Normal
kirlia,headbutt,100,70,Physical,15,0,1,normal,Normal
gardevoir,headbutt,100,70,Physical,15,0,1,normal,Normal
shroomish,headbutt,100,70,Physical,15,0,1,normal,Normal
breloom,headbutt,100,70,Physical,15,0,1,normal,Normal
slakoth,headbutt,100,70,Physical,15,0,1,normal,Normal
vigoroth,headbutt,100,70,Physical,15,0,1,normal,Normal
slaking,headbutt,100,70,Physical,15,0,1,normal,Normal
whismur,headbutt,100,70,Physical,15,0,1,normal,Normal
loudred,headbutt,100,70,Physical,15,0,1,normal,Normal
exploud,headbutt,100,70,Physical,15,0,1,normal,Normal
makuhita,headbutt,100,70,Physical,15,0,1,normal,Normal
hariyama,headbutt,100,70,Physical,15,0,1,normal,Normal
azurill,headbutt,100,70,Physical,15,0,1,normal,Normal
nosepass,headbutt,100,70,Physical,15,0,1,normal,Normal
skitty,headbutt,100,70,Physical,15,0,1,normal,Normal
delcatty,headbutt,100,70,Physical,15,0,1,normal,Normal
sableye,headbutt,100,70,Physical,15,0,1,normal,Normal
mawile,headbutt,100,70,Physical,15,0,1,normal,Normal
aron,headbutt,100,70,Physical,15,0,1,normal,Normal
lairon,headbutt,100,70,Physical,15,0,1,normal,Normal
aggron,headbutt,100,70,Physical,15,0,1,normal,Normal
meditite,headbutt,100,70,Physical,15,0,1,normal,Normal
medicham,headbutt,100,70,Physical,15,0,1,normal,Normal
electrike,headbutt,100,70,Physical,15,0,1,normal,Normal
manectric,headbutt,100,70,Physical,15,0,1,normal,Normal
plusle,headbutt,100,70,Physical,15,0,1,normal,Normal
minun,headbutt,100,70,Physical,15,0,1,normal,Normal
gulpin,headbutt,100,70,Physical,15,0,1,normal,Normal
swalot,headbutt,100,70,Physical,15,0,1,normal,Normal
wailmer,headbutt,100,70,Physical,15,0,1,normal,Normal
wailord,headbutt,100,70,Physical,15,0,1,normal,Normal
numel,headbutt,100,70,Physical,15,0,1,normal,Normal
camerupt,headbutt,100,70,Physical,15,0,1,normal,Normal
torkoal,headbutt,100,70,Physical,15,0,1,normal,Normal
spoink,headbutt,100,70,Physical,15,0,1,normal,Normal
grumpig,headbutt,100,70,Physical,15,0,1,normal,Normal
spinda,headbutt,100,70,Physical,15,0,1,normal,Normal
trapinch,headbutt,100,70,Physical,15,0,1,normal,Normal
vibrava,headbutt,100,70,Physical,15,0,1,normal,Normal
flygon,headbutt,100,70,Physical,15,0,1,normal,Normal
cacnea,headbutt,100,70,Physical,15,0,1,normal,Normal
cacturne,headbutt,100,70,Physical,15,0,1,normal,Normal
zangoose,headbutt,100,70,Physical,15,0,1,normal,Normal
seviper,headbutt,100,70,Physical,15,0,1,normal,Normal
barboach,headbutt,100,70,Physical,15,0,1,normal,Normal
whiscash,headbutt,100,70,Physical,15,0,1,normal,Normal
baltoy,headbutt,100,70,Physical,15,0,1,normal,Normal
claydol,headbutt,100,70,Physical,15,0,1,normal,Normal
cradily,headbutt,100,70,Physical,15,0,1,normal,Normal
anorith,headbutt,100,70,Physical,15,0,1,normal,Normal
armaldo,headbutt,100,70,Physical,15,0,1,normal,Normal
castform,headbutt,100,70,Physical,15,0,1,normal,Normal
kecleon,headbutt,100,70,Physical,15,0,1,normal,Normal
shuppet,headbutt,100,70,Physical,15,0,1,normal,Normal
banette,headbutt,100,70,Physical,15,0,1,normal,Normal
duskull,headbutt,100,70,Physical,15,0,1,normal,Normal
dusclops,headbutt,100,70,Physical,15,0,1,normal,Normal
tropius,headbutt,100,70,Physical,15,0,1,normal,Normal
absol,headbutt,100,70,Physical,15,0,1,normal,Normal
snorunt,headbutt,100,70,Physical,15,0,1,normal,Normal
glalie,headbutt,100,70,Physical,15,0,1,normal,Normal
spheal,headbutt,100,70,Physical,15,0,1,normal,Normal
sealeo,headbutt,100,70,Physical,15,0,1,normal,Normal
walrein,headbutt,100,70,Physical,15,0,1,normal,Normal
relicanth,headbutt,100,70,Physical,15,0,1,normal,Normal
bagon,headbutt,100,70,Physical,15,0,1,normal,Normal
shelgon,headbutt,100,70,Physical,15,0,1,normal,Normal
salamence,headbutt,100,70,Physical,15,0,1,normal,Normal
beldum,headbutt,100,70,Physical,15,0,1,normal,Normal
metang,headbutt,100,70,Physical,15,0,1,normal,Normal
metagross,headbutt,100,70,Physical,15,0,1,normal,Normal
regirock,headbutt,100,70,Physical,15,0,1,normal,Normal
regice,headbutt,100,70,Physical,15,0,1,normal,Normal
registeel,headbutt,100,70,Physical,15,0,1,normal,Normal
kyogre,headbutt,100,70,Physical,15,0,1,normal,Normal
groudon,headbutt,100,70,Physical,15,0,1,normal,Normal
rayquaza,headbutt,100,70,Physical,15,0,1,normal,Normal
jirachi,headbutt,100,70,Physical,15,0,1,normal,Normal
deoxys,headbutt,100,70,Physical,15,0,1,normal,Normal
turtwig,headbutt,100,70,Physical,15,0,1,normal,Normal
grotle,headbutt,100,70,Physical,15,0,1,normal,Normal
torterra,headbutt,100,70,Physical,15,0,1,normal,Normal
chimchar,headbutt,100,70,Physical,15,0,1,normal,Normal
monferno,headbutt,100,70,Physical,15,0,1,normal,Normal
infernape,headbutt,100,70,Physical,15,0,1,normal,Normal
piplup,headbutt,100,70,Physical,15,0,1,normal,Normal
prinplup,headbutt,100,70,Physical,15,0,1,normal,Normal
empoleon,headbutt,100,70,Physical,15,0,1,normal,Normal
bidoof,headbutt,100,70,Physical,15,0,1,normal,Normal
bibarel,headbutt,100,70,Physical,15,0,1,normal,Normal
shinx,headbutt,100,70,Physical,15,0,1,normal,Normal
luxio,headbutt,100,70,Physical,15,0,1,normal,Normal
luxray,headbutt,100,70,Physical,15,0,1,normal,Normal
cranidos,headbutt,100,70,Physical,15,0,1,normal,Normal
rampardos,headbutt,100,70,Physical,15,0,1,normal,Normal
shieldon,headbutt,100,70,Physical,15,0,1,normal,Normal
bastiodon,headbutt,100,70,Physical,15,0,1,normal,Normal
pachirisu,headbutt,100,70,Physical,15,0,1,normal,Normal
buizel,headbutt,100,70,Physical,15,0,1,normal,Normal
floatzel,headbutt,100,70,Physical,15,0,1,normal,Normal
shellos,headbutt,100,70,Physical,15,0,1,normal,Normal
gastrodon,headbutt,100,70,Physical,15,0,1,normal,Normal
ambipom,headbutt,100,70,Physical,15,0,1,normal,Normal
buneary,headbutt,100,70,Physical,15,0,1,normal,Normal
lopunny,headbutt,100,70,Physical,15,0,1,normal,Normal
mismagius,headbutt,100,70,Physical,15,0,1,normal,Normal
glameow,headbutt,100,70,Physical,15,0,1,normal,Normal
purugly,headbutt,100,70,Physical,15,0,1,normal,Normal
stunky,headbutt,100,70,Physical,15,0,1,normal,Normal
skuntank,headbutt,100,70,Physical,15,0,1,normal,Normal
bonsly,headbutt,100,70,Physical,15,0,1,normal,Normal
mime jr.,headbutt,100,70,Physical,15,0,1,normal,Normal
happiny,headbutt,100,70,Physical,15,0,1,normal,Normal
gible,headbutt,100,70,Physical,15,0,1,normal,Normal
gabite,headbutt,100,70,Physical,15,0,1,normal,Normal
garchomp,headbutt,100,70,Physical,15,0,1,normal,Normal
munchlax,headbutt,100,70,Physical,15,0,1,normal,Normal
riolu,headbutt,100,70,Physical,15,0,1,normal,Normal
lucario,headbutt,100,70,Physical,15,0,1,normal,Normal
hippopotas,headbutt,100,70,Physical,15,0,1,normal,Normal
hippowdon,headbutt,100,70,Physical,15,0,1,normal,Normal
skorupi,headbutt,100,70,Physical,15,0,1,normal,Normal
drapion,headbutt,100,70,Physical,15,0,1,normal,Normal
croagunk,headbutt,100,70,Physical,15,0,1,normal,Normal
toxicroak,headbutt,100,70,Physical,15,0,1,normal,Normal
mantyke,headbutt,100,70,Physical,15,0,1,normal,Normal
snover,headbutt,100,70,Physical,15,0,1,normal,Normal
abomasnow,headbutt,100,70,Physical,15,0,1,normal,Normal
weavile,headbutt,100,70,Physical,15,0,1,normal,Normal
magnezone,headbutt,100,70,Physical,15,0,1,normal,Normal
lickilicky,headbutt,100,70,Physical,15,0,1,normal,Normal
rhyperior,headbutt,100,70,Physical,15,0,1,normal,Normal
tangrowth,headbutt,100,70,Physical,15,0,1,normal,Normal
electivire,headbutt,100,70,Physical,15,0,1,normal,Normal
magmortar,headbutt,100,70,Physical,15,0,1,normal,Normal
togekiss,headbutt,100,70,Physical,15,0,1,normal,Normal
yanmega,headbutt,100,70,Physical,15,0,1,normal,Normal
leafeon,headbutt,100,70,Physical,15,0,1,normal,Normal
glaceon,headbutt,100,70,Physical,15,0,1,normal,Normal
gliscor,headbutt,100,70,Physical,15,0,1,normal,Normal
mamoswine,headbutt,100,70,Physical,15,0,1,normal,Normal
porygon-z,headbutt,100,70,Physical,15,0,1,normal,Normal
gallade,headbutt,100,70,Physical,15,0,1,normal,Normal
probopass,headbutt,100,70,Physical,15,0,1,normal,Normal
dusknoir,headbutt,100,70,Physical,15,0,1,normal,Normal
froslass,headbutt,100,70,Physical,15,0,1,normal,Normal
uxie,headbutt,100,70,Physical,15,0,1,normal,Normal
mesprit,headbutt,100,70,Physical,15,0,1,normal,Normal
azelf,headbutt,100,70,Physical,15,0,1,normal,Normal
dialga,headbutt,100,70,Physical,15,0,1,normal,Normal
palkia,headbutt,100,70,Physical,15,0,1,normal,Normal
heatran,headbutt,100,70,Physical,15,0,1,normal,Normal
regigigas,headbutt,100,70,Physical,15,0,1,normal,Normal
giratina,headbutt,100,70,Physical,15,0,1,normal,Normal
darkrai,headbutt,100,70,Physical,15,0,1,normal,Normal
shaymin,headbutt,100,70,Physical,15,0,1,normal,Normal
arceus,headbutt,100,70,Physical,15,0,1,normal,Normal
victini,headbutt,100,70,Physical,15,0,1,normal,Normal
roggenrola,headbutt,100,70,Physical,15,0,1,normal,Normal
boldore,headbutt,100,70,Physical,15,0,1,normal,Normal
gigalith,headbutt,100,70,Physical,15,0,1,normal,Normal
basculin,headbutt,100,70,Physical,15,0,1,normal,Normal
basculin-white-striped,headbutt,100,70,Physical,15,0,1,normal,Normal
darumaka,headbutt,100,70,Physical,15,0,1,normal,Normal
darumaka-galar,headbutt,100,70,Physical,15,0,1,normal,Normal
darmanitan,headbutt,100,70,Physical,15,0,1,normal,Normal
darmanitan-galar,headbutt,100,70,Physical,15,0,1,normal,Normal
scraggy,headbutt,100,70,Physical,15,0,1,normal,Normal
scrafty,headbutt,100,70,Physical,15,0,1,normal,Normal
deerling,headbutt,100,70,Physical,15,0,1,normal,Normal
sawsbuck,headbutt,100,70,Physical,15,0,1,normal,Normal
karrablast,headbutt,100,70,Physical,15,0,1,normal,Normal
escavalier,headbutt,100,70,Physical,15,0,1,normal,Normal
eelektrik,headbutt,100,70,Physical,15,0,1,normal,Normal
eelektross,headbutt,100,70,Physical,15,0,1,normal,Normal
elgyem,headbutt,100,70,Physical,15,0,1,normal,Normal
beheeyem,headbutt,100,70,Physical,15,0,1,normal,Normal
pawniard,headbutt,100,70,Physical,15,0,1,normal,Normal
bisharp,headbutt,100,70,Physical,15,0,1,normal,Normal
bouffalant,headbutt,100,70,Physical,15,0,1,normal,Normal
deino,headbutt,100,70,Physical,15,0,1,normal,Normal
zweilous,headbutt,100,70,Physical,15,0,1,normal,Normal
hydreigon,headbutt,100,70,Physical,15,0,1,normal,Normal
litleo,headbutt,100,70,Physical,15,0,1,normal,Normal
pyroar,headbutt,100,70,Physical,15,0,1,normal,Normal
furfrou,headbutt,100,70,Physical,15,0,1,normal,Normal
sylveon,headbutt,100,70,Physical,15,0,1,normal,Normal
dewpider,headbutt,100,70,Physical,15,0,1,normal,Normal
araquanid,headbutt,100,70,Physical,15,0,1,normal,Normal
jangmo-o,headbutt,100,70,Physical,15,0,1,normal,Normal
hakamo-o,headbutt,100,70,Physical,15,0,1,normal,Normal
kommo-o,headbutt,100,70,Physical,15,0,1,normal,Normal
nihilego,headbutt,100,70,Physical,15,0,1,normal,Normal
meltan,headbutt,100,70,Physical,15,0,1,normal,Normal
melmetal,headbutt,100,70,Physical,15,0,1,normal,Normal
scorbunny,headbutt,100,70,Physical,15,0,1,normal,Normal
raboot,headbutt,100,70,Physical,15,0,1,normal,Normal
cinderace,headbutt,100,70,Physical,15,0,1,normal,Normal
wooloo,headbutt,100,70,Physical,15,0,1,normal,Normal
dubwool,headbutt,100,70,Physical,15,0,1,normal,Normal
